id;money;avg_salary;sal_cat;cat_exp;last_job_diff_cat;save_date_diff_cat;kmeans
177956;40000;52330.83681581464;4.0;3;5;3;4
177976;90000;67007.1135067638;8.0;3;3;2;4
177983;55672;80588.7831946096;4.0;3;3;3;3
177989;45000;52330.83681581464;6.0;2;1;2;3
178015;30000;27399.69135802469;6.0;2;2;1;3
178018;23125;37578.125;4.0;2;1;3;2
178058;30745;38594.38660027162;4.0;3;4;3;4
178096;120000;43163.265306122456;10.0;3;3;1;5
178161;120000;111811.22113001521;6.0;3;3;3;4
178170;200000;66444.44444444445;10.0;3;3;3;5
178171;53547;76263.48544429203;4.0;3;3;3;3
178186;42479;55799.90965013456;4.0;3;3;1;3
178191;41391;65341.52684256055;4.0;3;3;3;3
178200;45000;94328.60848725063;2.0;3;4;3;3
178203;100000;65641.33316500443;10.0;3;4;3;5
178207;60000;75290.2325344594;4.0;3;3;2;3
178213;31757;39677.49370992615;4.0;3;3;3;3
178217;35000;42576.54700661428;4.0;2;3;1;2
178218;47500;69930.55555555556;4.0;3;2;3;3
178233;30000;39677.49370992615;4.0;2;1;1;2
178234;40000;39329.318999999996;6.0;3;4;2;4
178244;31711;40055.401662049866;4.0;2;4;3;3
178252;60000;69930.55555555556;6.0;3;2;3;4
178256;31993;42576.54700661428;4.0;2;4;3;3
178324;37762;50349.206349206346;4.0;2;3;3;3
178336;35000;56494.485221186274;4.0;3;3;3;3
178345;120000;70899.10958448754;10.0;3;4;3;5
178367;25000;44716.4461247637;4.0;2;4;3;3
178373;45000;70899.10958448754;4.0;2;3;3;3
178379;20000;35187.65625;4.0;3;3;2;3
178394;20000;21592.537893074863;6.0;1;1;1;2
178407;27331;33389.95968008461;4.0;3;5;3;4
178437;28000;40066.91084710743;4.0;2;2;3;3
178447;32532;44103.52;4.0;3;3;3;3
178450;21378;30834.567901234568;4.0;2;1;3;2
178471;36974;44555.463359245354;4.0;3;3;1;3
178533;40000;35936.507936507944;6.0;2;3;3;4
178536;20000;30735.555555555555;4.0;3;1;1;2
178545;20000;15488.555628124856;8.0;2;1;2;3
178571;50000;63965.942891136234;4.0;3;3;1;3
178579;50000;63965.942891136234;4.0;3;3;1;3
178600;22733;30735.555555555555;4.0;3;3;3;3
178619;31375;44074.21875;4.0;2;4;3;3
178620;34277;46694.49695442134;4.0;2;3;3;3
178621;28276;38911.14215975087;4.0;2;3;3;3
178631;30000;42421.84267110228;4.0;3;2;2;3
178671;32577;50113.53550295858;4.0;2;3;3;3
178683;120000;38911.14215975087;10.0;2;4;1;5
178694;25253;34380.606764407035;4.0;2;4;3;3
178815;30037;37399.327181853136;4.0;2;4;1;3
178835;10965;17124.744462809922;4.0;1;1;1;1
178864;10965;17124.744462809922;4.0;3;1;1;2
178893;27000;39182.73388203018;4.0;3;3;1;3
178914;30000;29222.93643505765;6.0;3;3;3;4
178926;21000;20952.085625000003;6.0;1;1;1;2
178958;80000;46140.29096373198;10.0;3;2;3;5
178965;13625;20952.085625000003;4.0;2;3;3;3
178975;15000;20952.085625000003;4.0;1;1;1;1
179020;39473;54727.02763118946;4.0;3;5;3;4
179053;30463;39008.03093396788;4.0;3;3;2;3
179065;35844;46683.403688280785;4.0;2;4;3;3
179083;39473;54727.02763118946;4.0;3;5;3;4
179103;100000;47647.97354862266;10.0;3;5;3;5
179105;14861;22178.389428119215;4.0;1;1;1;1
179123;25000;37328.72885309749;4.0;2;3;1;2
179134;25571;32877.551020408166;4.0;3;4;3;4
179199;100000;44282.330279050395;10.0;3;4;1;5
179234;40000;36485.96453287198;6.0;2;4;1;3
179264;90000;39542.35664683452;10.0;2;1;2;4
179268;40469;56878.29762654904;4.0;2;2;3;3
179276;35000;41059.24008599838;6.0;2;3;1;3
179285;35000;41081.44044321329;6.0;3;2;3;4
179305;40000;34825.23475164354;6.0;2;3;3;4
179318;40257;56577.20051132213;4.0;3;5;2;4
179331;15000;22812.0;4.0;3;3;3;3
179352;30000;43212.38425925926;4.0;3;4;3;4
179383;20000;34544.4944598338;4.0;3;5;1;3
179480;25000;46645.73129146258;2.0;3;3;3;3
179488;90000;63814.28571428572;8.0;3;3;3;5
179489;25000;32923.67768595041;4.0;3;5;3;4
179499;11176;17357.721377786118;4.0;1;1;1;1
179535;25000;48523.83604366228;2.0;2;3;2;2
179543;32575;41081.25443786982;4.0;3;5;3;4
179547;20000;38985.65938961906;2.0;2;3;3;2
179673;12859;19439.779774927363;4.0;1;1;1;1
179676;33018;42864.881502000615;4.0;3;3;2;3
179688;30000;39978.21875;4.0;2;3;2;3
179722;11818;17839.94490358127;4.0;1;1;1;1
179738;28524;34022.717375526205;4.0;2;3;2;3
179777;25934;34123.961218836565;4.0;2;3;3;3
179795;35000;25143.24737155326;8.0;2;3;3;4
179825;35000;46304.98145956608;4.0;3;2;3;3
179830;28555;36811.97285899654;4.0;2;1;3;2
179836;30000;30311.333333333332;6.0;3;3;3;4
179844;30000;44126.92408186965;4.0;2;3;2;3
179855;50000;43097.78601108032;8.0;2;2;3;4
179862;40000;36811.97285899654;6.0;3;5;2;4
179880;80000;49194.26041103299;10.0;2;4;3;5
179909;52022;70558.36054961024;4.0;3;4;3;4
179915;60000;29671.493751239832;10.0;3;4;1;5
179923;40000;34854.69387755103;6.0;3;3;2;4
179927;30000;40728.37829599147;4.0;2;3;2;3
179931;25000;41379.173553719;4.0;3;5;2;4
180002;38373;49646.32832200198;4.0;2;3;1;2
180004;25000;31996.628511966705;4.0;2;3;3;3
180006;35000;41271.245230662505;4.0;3;4;2;3
180008;20000;19255.322204047996;6.0;1;1;1;2
180027;12597;19255.322204047996;4.0;1;1;1;1
180044;30000;41271.245230662505;4.0;2;3;3;3
180076;50000;33027.160493827156;10.0;2;3;3;5
180079;34134;41070.72726145453;4.0;2;3;2;3
180080;40219;56895.68828078525;4.0;2;2;1;2
180087;60000;41271.245230662505;10.0;3;3;1;5
180103;30000;19255.322204047996;10.0;2;2;2;4
180115;62875;81737.5;4.0;2;3;3;3
180173;50000;42091.701752814355;8.0;2;2;3;4
180181;60000;50747.52422145329;8.0;3;4;2;5
180193;35000;40459.64457138995;6.0;2;2;3;3
180196;50000;56807.66044313015;6.0;2;3;1;3
180199;50234;62792.96875;4.0;3;3;3;3
180205;70000;39008.03093396788;10.0;3;3;3;5
180223;65000;49169.28332556673;8.0;2;3;3;4
180227;39878;49169.28332556673;4.0;2;4;3;3
180237;55000;67007.1135067638;4.0;3;2;3;3
180275;53268;74194.51530612246;4.0;3;3;3;3
180289;70000;57294.47244094488;8.0;2;4;1;4
180290;50000;58455.07544581618;6.0;2;3;3;4
180291;85000;57294.47244094488;10.0;3;1;3;5
180297;25000;57294.47244094488;2.0;2;3;3;2
180311;38286;55787.75510204082;4.0;3;3;1;3
180319;100000;37578.125;10.0;2;3;3;5
180364;85000;60621.32560502842;8.0;3;3;3;5
180394;29000;38594.38660027162;4.0;3;2;3;3
180417;60000;55799.90965013456;6.0;2;1;3;3
180418;50000;32982.58645613255;10.0;2;3;2;5
180419;50000;75290.2325344594;4.0;3;1;1;2
180460;64029;94328.60848725063;4.0;3;4;2;3
180469;70000;81764.86338336988;6.0;3;4;3;4
180478;80000;62440.38729346231;8.0;3;5;3;5
180502;60000;59109.09549004788;6.0;3;5;1;4
180503;23000;39329.318999999996;4.0;2;3;2;3
180508;15000;39097.560975609755;2.0;3;1;1;1
180529;60000;46172.83950617284;8.0;2;3;2;4
180538;13052;19740.405977977156;4.0;1;1;1;1
180547;60000;60546.967895362664;6.0;3;5;3;5
180548;35000;42576.54700661428;4.0;3;4;3;4
180564;50000;43723.865877712036;6.0;3;3;2;4
180566;40000;70899.10958448754;4.0;3;2;3;3
180575;17569;25217.578125;4.0;3;5;3;4
180609;70000;43723.865877712036;10.0;3;2;3;5
180610;20000;48972.812654473564;2.0;3;5;1;3
180616;150000;48972.812654473564;10.0;2;2;3;5
180633;150000;79161.1605860385;10.0;3;3;1;5
180661;40000;41395.31680440772;6.0;3;2;3;4
180691;35000;19661.62143927133;10.0;1;2;2;4
180707;45000;33871.48250178553;8.0;3;1;2;4
180709;30000;33871.48250178553;6.0;2;4;2;4
180769;80000;51890.41944114151;10.0;3;5;3;5
180788;65000;75239.29905199655;6.0;3;3;3;4
180810;15000;34595.70623870762;2.0;2;4;3;3
180846;30834;42421.84267110228;4.0;3;4;3;4
180858;20000;34595.70623870762;4.0;2;4;3;3
180859;30834;42421.84267110228;4.0;3;4;1;3
180879;70000;15488.555628124856;10.0;2;2;3;5
180927;35000;46948.61171439072;4.0;2;3;3;3
180929;30000;17124.744462809922;10.0;3;5;2;5
180942;60000;17124.744462809922;10.0;1;3;1;4
180952;61723;78114.0380859375;4.0;3;5;1;3
180955;30000;39975.06246281975;4.0;3;5;3;4
180965;50000;39975.06246281975;8.0;3;4;3;5
180979;25000;17124.744462809922;10.0;2;3;2;5
180988;25000;28046.875;6.0;3;3;1;3
180999;70000;34027.77777777778;10.0;3;3;3;5
181010;41232;64901.72496570645;4.0;2;2;3;3
181031;25000;38413.22314049587;4.0;3;4;3;4
181042;80000;37482.63888888888;10.0;2;3;3;5
181045;20000;20952.085625000003;6.0;2;3;2;3
181050;35000;38413.22314049587;6.0;2;2;3;3
181080;30959;41684.97587414899;4.0;3;3;1;3
181090;43370;59701.18884316416;4.0;2;4;3;3
181091;41232;64901.72496570645;4.0;3;3;3;3
181102;41232;64901.72496570645;4.0;3;1;1;2
181119;24341;30655.183935313577;4.0;2;3;3;3
181122;20000;37164.3897996357;2.0;2;3;1;2
181158;25000;37164.3897996357;4.0;2;3;3;3
181180;14861;22178.389428119215;4.0;3;2;1;2
181196;33271;42344.79338842975;4.0;3;3;3;3
181234;25000;30549.820109261185;4.0;3;3;3;3
181241;23976;30549.820109261185;4.0;3;3;3;3
181254;25000;44402.36686390533;4.0;3;3;2;3
181257;45000;37328.72885309749;8.0;2;2;1;3
181259;40000;37328.72885309749;6.0;3;5;3;5
181262;20000;37328.72885309749;2.0;2;3;3;2
181282;27366;34707.911957168355;4.0;2;1;1;2
181285;30764;37328.72885309749;4.0;3;5;2;4
181293;23863;33474.51548229004;4.0;2;4;3;3
181306;25806;32199.792208223633;4.0;2;4;3;3
181328;50000;46679.188712522046;6.0;2;1;3;3
181336;20000;34825.23475164354;4.0;2;1;3;2
181344;31586;38985.65938961906;4.0;2;3;3;3
181370;38871;52232.828595041334;4.0;3;3;2;3
181386;32437;40042.152767319414;4.0;3;5;3;4
181396;40000;32199.792208223633;8.0;2;3;1;4
181432;55000;32159.575811134953;10.0;2;3;3;5
181457;25000;20625.0;8.0;3;3;3;5
181459;40000;38677.68595041322;6.0;2;1;3;3
181540;20000;41405.2734375;2.0;2;3;1;2
181543;25000;29623.01496598639;4.0;2;3;2;3
181575;45000;41081.25443786982;6.0;2;3;3;4
181583;28000;35280.355435370475;4.0;3;4;3;4
181598;40000;29623.01496598639;8.0;2;3;3;4
181601;13786;20608.375401662048;4.0;1;1;1;1
181621;25000;29765.625;4.0;2;3;2;3
181633;24500;19439.779774927363;8.0;2;3;3;4
181658;25273;29867.768595041325;4.0;3;3;3;3
181759;27951;38647.76710867246;4.0;2;3;1;2
181761;25000;29316.40625;6.0;2;4;1;3
181794;40000;42783.66030636926;6.0;3;3;3;4
181805;36921;51186.28140408162;4.0;2;3;3;3
181833;50000;44126.92408186965;6.0;3;3;3;4
181854;40000;49194.26041103299;4.0;3;5;1;3
181893;30000;40000.0;4.0;3;4;3;4
181947;25000;31996.628511966705;4.0;2;4;3;3
181982;22000;19339.907955292576;6.0;1;1;1;2
181983;22000;40728.37829599147;2.0;1;1;1;1
181988;12902;19339.907955292576;4.0;1;1;1;1
181997;12902;19339.907955292576;4.0;1;1;1;1
182005;40000;19255.322204047996;10.0;1;1;1;3
182051;44032;57762.747138397506;4.0;3;1;3;3
182077;70000;57762.747138397506;8.0;2;3;2;4
182102;50000;68287.91308284292;4.0;3;3;3;3
182110;31962;42091.701752814355;4.0;3;3;1;3
182134;65000;56807.66044313015;6.0;2;3;2;3
182138;35000;56807.66044313015;4.0;2;3;2;3
182140;100000;54593.53870325169;10.0;2;3;3;5
182172;80000;59529.82966501137;8.0;3;5;3;5
182181;45299;59529.82966501137;4.0;2;3;3;3
182194;60000;72177.91813035273;4.0;2;1;3;2
182216;45000;68347.44268077602;4.0;3;2;1;2
182224;65000;49169.28332556673;8.0;3;5;1;5
182236;40000;56935.18518518519;4.0;2;3;3;3
182254;90000;77394.04075355633;8.0;3;3;3;5
182295;50000;28425.398860072793;10.0;2;2;3;5
182297;45000;80588.7831946096;4.0;3;3;3;3
182330;250000;111811.22113001521;10.0;3;5;3;5
182337;149900;75290.2325344594;10.0;3;2;1;4
182338;135000;81764.86338336988;10.0;3;3;3;5
182365;41391;65341.52684256055;4.0;3;3;3;3
182384;245000;62440.38729346231;10.0;3;4;1;5
182389;100000;76263.48544429203;8.0;3;1;3;4
182403;33952;50927.41935483871;4.0;3;3;3;3
182423;60000;43261.71875;8.0;3;3;3;5
182432;40000;44907.02479338843;6.0;2;3;1;3
182436;70000;47530.864197530864;10.0;3;3;3;5
182479;45000;52479.166666666664;6.0;2;3;3;4
182495;22877;33218.239819853625;4.0;3;4;1;3
182505;47500;69930.55555555556;4.0;3;4;3;4
182568;25000;39677.49370992615;4.0;3;1;3;3
182573;110000;59109.09549004788;10.0;3;1;3;5
182594;50000;39329.318999999996;8.0;2;2;2;4
182602;20000;28469.38775510204;4.0;1;1;1;1
182604;50000;48972.812654473564;6.0;3;5;3;5
182646;34181;45503.7890625;4.0;3;4;3;4
182668;33571;40765.30612244898;4.0;2;3;1;2
182696;25000;33389.95968008461;4.0;2;3;3;3
182725;40000;49571.71695955565;4.0;2;4;3;3
182737;40000;34591.836734693876;8.0;2;3;2;4
182742;32532;44103.52;4.0;2;3;3;3
182761;20000;19661.62143927133;6.0;3;3;2;4
182869;48036;63475.76530612245;4.0;3;1;1;2
182871;30000;49090.90909090909;4.0;2;3;3;3
182883;40000;33547.2;8.0;2;3;2;4
182897;40000;49090.90909090909;4.0;2;2;1;2
182928;80000;51890.41944114151;10.0;3;3;2;5
182941;28677;33527.387935942184;6.0;2;3;3;4
182977;25000;33527.387935942184;4.0;3;3;1;3
183055;21000;30079.20447074293;4.0;2;1;2;2
183064;35000;51644.444444444445;4.0;3;3;1;3
183066;35000;34595.70623870762;6.0;2;2;1;3
183085;20000;30079.20447074293;4.0;2;4;3;3
183119;50000;53283.759666864964;6.0;2;4;3;4
183155;40000;34870.05414410662;6.0;2;3;3;4
183164;45000;34870.05414410662;8.0;2;3;3;4
183178;20000;28104.166666666668;4.0;3;4;3;4
183186;70000;62226.5625;6.0;2;2;3;3
183237;27152;38848.77126654064;4.0;3;2;3;3
183274;100000;52219.023188046376;10.0;3;3;3;5
183294;39308;47133.04826817558;4.0;3;3;3;3
183312;40000;39975.06246281975;6.0;2;3;2;3
183316;33044;39975.06246281975;4.0;3;3;3;3
183327;34206;48612.92379636519;4.0;3;1;2;2
183332;30000;46948.61171439072;4.0;3;5;1;3
183384;50000;45948.31665765279;6.0;2;3;2;3
183390;29812;37177.02422145329;4.0;3;4;1;3
183433;41232;64901.72496570645;4.0;2;3;1;2
183459;30000;29222.93643505765;6.0;3;5;3;5
183467;15000;29222.93643505765;2.0;2;3;1;2
183471;30000;40523.373220368594;4.0;2;4;1;3
183502;30959;41684.97587414899;4.0;3;1;2;2
183506;20000;37164.3897996357;2.0;2;1;1;1
183508;25000;46683.403688280785;2.0;2;3;1;2
183577;30000;37734.719596723386;4.0;2;3;1;2
183583;31489;39588.62296219216;4.0;3;4;3;4
183601;35000;37164.3897996357;6.0;3;1;2;3
183620;45000;44531.89300411522;6.0;2;3;3;4
183638;33618;47773.54570637118;4.0;2;3;3;3
183651;55000;58652.64462809917;6.0;3;2;2;3
183665;28333;43174.60317460318;4.0;3;5;1;3
183787;27957;38896.0302457467;4.0;3;4;3;4
183792;25000;30549.820109261185;4.0;3;3;2;3
183816;35000;40042.152767319414;6.0;2;4;2;4
183821;44513;62261.37638199006;4.0;3;4;3;4
183824;25054;34825.23475164354;4.0;3;4;2;3
183852;130000;41059.24008599838;10.0;3;3;1;5
183856;25054;34825.23475164354;4.0;3;2;2;3
183857;60000;34825.23475164354;10.0;3;2;2;5
183859;25054;34825.23475164354;4.0;3;4;1;3
183881;40000;62261.37638199006;4.0;3;2;2;3
183899;33381;41827.75390625;4.0;3;5;3;4
183932;34545;47107.438016528926;4.0;2;3;2;3
184010;40257;56577.20051132213;4.0;2;3;3;3
184011;23556;29790.39983340275;4.0;2;2;1;2
184032;35000;29790.39983340275;8.0;2;3;2;4
184045;28000;36066.666666666664;4.0;3;2;3;3
184056;27333;34622.22222222222;4.0;2;3;3;3
184066;20000;36675.800842221644;2.0;2;4;3;3
184069;45756;63612.1017251636;4.0;3;3;2;3
184138;40135;58575.60262965669;4.0;2;3;3;3
184147;36713;48393.909779614325;4.0;1;1;1;1
184176;65000;48296.875;8.0;2;3;3;4
184184;36713;48393.909779614325;4.0;3;3;1;3
184199;55000;31632.65306122449;10.0;2;3;2;5
184218;50000;38985.65938961906;8.0;2;3;1;4
184250;28096;35280.355435370475;4.0;3;3;1;3
184261;45000;48523.83604366228;6.0;3;3;3;4
184284;90000;42422.28377962451;10.0;3;3;3;5
184293;80000;38985.65938961906;10.0;3;1;2;4
184328;33117;52040.816326530614;4.0;3;2;3;3
184347;35000;30011.532590875686;8.0;3;3;2;4
184415;30824;44056.558313004316;4.0;3;3;2;3
184435;180000;66959.82569879902;10.0;3;2;2;5
184471;50000;39978.21875;8.0;3;1;2;4
184485;30824;44056.558313004316;4.0;3;1;1;2
184500;29973;39978.21875;4.0;3;3;3;3
184554;11001;16794.440599769325;4.0;3;1;1;2
184561;82857;94693.8775510204;6.0;2;3;3;4
184567;22468;30594.839293798104;4.0;3;3;3;3
184568;23133;28051.85185185185;4.0;3;1;1;2
184620;150000;65768.46855782582;10.0;3;5;3;5
184644;30000;36811.97285899654;4.0;3;3;1;3
184646;45000;42523.48099173554;6.0;3;2;2;3
184647;60000;44126.92408186965;8.0;3;5;3;5
184651;28555;36811.97285899654;4.0;3;4;2;3
184652;150000;65768.46855782582;10.0;3;4;3;5
184681;25000;51186.28140408162;2.0;3;1;1;1
184685;44500;46304.98145956608;6.0;3;3;2;4
184692;25000;44126.92408186965;4.0;3;1;2;2
184734;25000;30023.4375;4.0;2;3;3;3
184756;24400;32829.09090909091;4.0;2;1;2;2
184766;23000;39375.10014420765;4.0;2;3;1;2
184820;19909;26696.280991735533;4.0;3;3;3;3
184853;50000;30946.745562130185;10.0;3;4;2;5
184867;40000;52173.913043478264;4.0;3;2;2;3
184877;27000;26696.280991735533;6.0;2;3;3;4
184879;20000;30946.745562130185;4.0;3;2;3;3
184927;160000;70558.36054961024;10.0;3;5;3;5
184955;40000;38915.04451486343;6.0;3;3;2;4
184968;30539;38915.04451486343;4.0;3;4;3;4
185003;34016;40728.37829599147;4.0;3;3;3;3
185016;24279;31031.368307193075;4.0;3;3;1;3
185028;34429;43108.636436468514;4.0;3;2;3;3
185041;25000;32335.6401384083;4.0;3;5;1;3
185055;30000;56445.89774078478;2.0;3;5;3;3
185062;100000;65333.333333333336;10.0;3;3;1;5
185067;45000;43108.636436468514;6.0;3;3;3;4
185093;27091;43053.71900826445;4.0;3;4;3;4
185115;36964;44225.12755102041;4.0;2;1;1;2
185124;37500;43750.0;6.0;3;3;3;4
185175;45000;52109.375;6.0;2;4;3;4
185202;30000;32180.4;6.0;3;3;1;3
185211;25000;37204.98614958449;4.0;2;4;3;3
185221;50000;43531.42857142857;6.0;2;3;3;4
185241;25000;37204.98614958449;4.0;2;4;3;3
185258;30000;37204.98614958449;4.0;2;3;3;3
185261;45000;53031.09256055363;4.0;2;3;1;2
185297;17174;26134.215500945178;4.0;3;3;3;3
185301;20000;37204.98614958449;2.0;2;1;2;1
185306;80000;34606.93359375;10.0;3;5;3;5
185326;120000;47857.142857142855;10.0;2;4;3;5
185345;27344;34606.93359375;4.0;2;3;1;2
185401;50000;50000.0;6.0;2;1;2;3
185497;22222;34567.9012345679;4.0;2;3;3;3
185526;16000;29498.269896193768;2.0;2;2;1;1
185564;28283;35754.00498398006;4.0;3;4;3;4
185589;35000;42976.80055401663;4.0;3;3;3;3
185595;90000;40946.28099173553;10.0;2;3;3;5
185607;24117;29341.94444444444;4.0;3;1;3;3
185624;80000;38378.28755657511;10.0;3;2;3;5
185668;35000;36003.305785123965;6.0;2;3;1;3
185673;34412;48581.31487889273;4.0;3;2;1;2
185682;32810;48166.18379357175;4.0;3;4;1;3
185702;50000;31097.608024691363;10.0;2;1;2;4
185704;34134;41070.72726145453;4.0;3;3;1;3
185706;70000;48811.466942148756;8.0;3;3;3;5
185716;40219;56895.68828078525;4.0;3;3;3;3
185743;27203;35511.14119117034;4.0;3;3;3;3
185745;30000;41070.72726145453;4.0;3;3;3;3
185747;50000;51112.15482118605;6.0;3;3;3;4
185750;90000;41015.08916323731;10.0;3;3;3;5
185767;29500;40316.666666666664;4.0;3;3;2;3
185802;30000;19255.322204047996;10.0;2;4;1;5
185817;50000;54241.89685898864;6.0;3;5;1;4
185830;25000;39397.959183673476;4.0;3;1;3;3
185864;60000;19712.30158730159;10.0;2;3;3;5
185897;26000;37349.135802469136;4.0;2;1;3;2
185905;110000;42005.62283737024;10.0;3;1;1;4
185908;18750;26953.125;4.0;2;4;3;3
185947;20000;28715.37396121884;4.0;2;3;2;3
185997;35000;30000.0;8.0;3;4;3;5
185998;30000;28715.37396121884;6.0;3;4;2;4
186001;30000;28715.37396121884;6.0;3;3;3;4
186043;30000;46921.09375;4.0;3;2;1;2
186075;33714;40938.77551020408;4.0;2;1;1;2
186085;20000;26958.579881656806;4.0;2;3;2;3
186100;25824;35360.768175583;4.0;3;1;1;2
186105;35000;40078.125;6.0;2;1;3;3
186113;58963;72065.84362139918;4.0;2;1;2;2
186117;35000;37625.565551576554;6.0;3;3;2;4
186154;80000;55875.0;8.0;3;3;3;5
186197;50000;43395.5078125;8.0;3;3;1;4
186208;50149;68287.91308284292;4.0;3;3;2;3
186250;35000;72789.2561983471;2.0;2;3;1;2
186255;20000;32400.0;4.0;2;4;1;3
186258;60000;52031.25;8.0;2;2;3;4
186264;26000;32200.002029056082;4.0;1;1;1;1
186273;80000;68287.91308284292;8.0;3;2;3;4
186278;35000;45278.10650887573;4.0;2;1;1;2
186280;27667;42422.222222222226;4.0;2;3;2;3
186333;39716;54593.53870325169;4.0;3;2;3;3
186357;31238;45267.900028727374;4.0;3;3;3;3
186365;100000;86075.12436554633;8.0;3;3;3;5
186383;120000;56807.66044313015;10.0;3;3;1;5
186395;31962;42091.701752814355;4.0;3;3;2;3
186404;45000;49169.28332556673;6.0;2;3;1;3
186406;46299;58287.26881377552;4.0;2;4;1;3
186409;60000;59739.648209161445;6.0;2;3;1;3
186415;53268;74194.51530612246;4.0;3;3;3;3
186421;50000;32982.58645613255;10.0;3;4;3;5
186451;80000;49169.28332556673;10.0;3;4;3;5
186453;50000;59739.648209161445;4.0;3;4;1;3
186456;120000;74194.51530612246;10.0;3;1;2;4
186501;52990;67007.1135067638;4.0;3;3;3;3
186621;80000;94328.60848725063;4.0;2;3;3;3
186642;80000;75290.2325344594;6.0;3;2;2;3
186673;42479;55799.90965013456;4.0;3;2;3;3
186676;64029;94328.60848725063;4.0;3;3;2;3
186689;64029;94328.60848725063;4.0;2;1;3;2
186694;53547;76263.48544429203;4.0;3;3;3;3
186711;33000;45014.542936288075;4.0;2;3;3;3
186730;130000;56494.485221186274;10.0;3;5;1;5
186750;15000;40765.30612244898;2.0;2;4;3;3
186753;40000;79161.1605860385;2.0;2;3;3;2
186770;35000;48972.812654473564;4.0;2;3;1;2
186796;27331;33389.95968008461;4.0;2;1;3;2
186808;120000;41084.94031221304;10.0;2;4;3;5
186833;27459;33871.48250178553;4.0;3;5;3;4
186850;70000;40066.91084710743;10.0;2;4;1;5
186879;30000;30834.567901234568;6.0;3;3;2;4
187005;30000;17124.744462809922;10.0;1;1;1;3
187013;40000;46948.61171439072;6.0;3;3;3;4
187030;30000;28046.875;6.0;3;2;1;3
187061;22438;28046.875;4.0;3;5;3;4
187101;25000;46948.61171439072;2.0;3;5;3;3
187107;40000;40523.373220368594;6.0;3;2;3;4
187115;22096;29222.93643505765;4.0;2;3;3;3
187157;19000;20952.085625000003;6.0;1;1;1;2
187226;30000;46683.403688280785;4.0;3;5;1;3
187240;14861;22178.389428119215;4.0;1;1;1;1
187245;32905;44363.56764928194;4.0;2;3;3;3
187249;50000;54727.02763118946;6.0;3;3;3;4
187267;20000;39588.62296219216;2.0;2;2;1;1
187329;30682;39049.5867768595;4.0;3;4;1;3
187340;36077;44402.36686390533;4.0;3;4;3;4
187383;50000;55481.62849494349;6.0;3;3;3;4
187397;25000;37328.72885309749;4.0;2;3;3;3
